Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Artist_Track
P!NK - What About Us (Official Video),PinkVEVO,339837769.0,1819636.0,38357.0,True,True,662431775.0,P!nk-What About Us
BoyWithUke - Long Drives (Official Music Video),BoyWithUkeVEVO,40463692.0,1043598.0,24547.0,True,True,72517528.0,BoyWithUke-Long Drives
Camilo - Aeropuerto (Official Video),CamiloVEVO,15736532.0,152209.0,3756.0,True,True,31400753.0,Camilo-Aeropuerto
deftones - Mascara,SuperDeftoner,1317557.0,30269.0,498.0,False,False,42567093.0,Deftones-Mascara
Beyoncé - Love On Top (Official Video),BeyoncéVEVO,514532529.0,2260106.0,93092.0,True,True,524847088.0,Beyoncé-Love On Top
Kanye West - Flashing Lights ft. Dwele,KanyeWestVEVO,123256878.0,959510.0,35828.0,True,True,543286408.0,Kanye West-Flashing Lights
U2 - Pride (In The Name Of Love) (Songs Of Surrender / Lyric Video),U2VEVO,280321.0,7373.0,1041.0,True,True,1646179.0,U2-Pride (In The Name Of Love) - Songs Of Surrender
Bon Jovi - Livin' On A Prayer,BonJoviVEVO,1001651093.0,4560379.0,140853.0,True,True,1136987099.0,Bon Jovi-Livin' On A Prayer
John Mayer - Your Body Is a Wonderland (Official HD Video),johnmayerVEVO,82546986.0,350990.0,14035.0,True,True,473876426.0,John Mayer-Your Body Is a Wonderland
Mariah Carey - Christmas (Baby Please Come Home) (Official Audio),MariahCareyVEVO,17209207.0,57286.0,1925.0,True,True,226569574.0,Mariah Carey-Christmas (Baby Please Come Home)
Tory Lanez - Say It,ToryLanezVEVO,294691541.0,2004619.0,51673.0,True,True,379059402.0,Tory Lanez-Say It
Maná - Te Lloré Un Río (Video Oficial),OficialMana,224903903.0,499022.0,14747.0,True,True,51378138.0,Maná-Te Lloré Un Río
EVERYTIME WE TOUCH HARDSTYLE (SPED UP),SICK LEGEND - Topic,16004.0,267.0,0.0,True,True,9921887.0,SICK LEGEND-EVERYTIME WE TOUCH HARDSTYLE (SPED UP)
,,,,,,,286696.0,Bibi Blocksberg-Kapitel 17: Der Hexenbesenausflug (Folge 146)
"Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",Gabriela Montero - Topic,5670.0,83.0,1.0,True,True,9099661.0,"Johann Sebastian Bach-Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)"
Radiohead - No Surprises,Radiohead,167847274.0,1274934.0,40034.0,True,True,379349681.0,Radiohead-No Surprises
Aerosmith - Crazy (Official Music Video),AerosmithVEVO,634261334.0,1992939.0,40482.0,True,True,315532319.0,Aerosmith-Crazy
Outkast - Rosa Parks (Official Video),OutkastVEVO,19138409.0,138449.0,5122.0,True,True,102502368.0,Outkast-Rosa Parks
Bee Gees - Stayin' Alive (Official Music Video),BeeGeesVEVO,281066254.0,2720170.0,71642.0,True,True,768175251.0,Bee Gees-Stayin Alive
Muse - Undisclosed Desires,Muse,111069898.0,484356.0,20481.0,True,True,152135034.0,Muse-Undisclosed Desires
System Of A Down - Spiders (Official HD Video),systemofadownVEVO,116004946.0,554702.0,18696.0,True,True,90938235.0,System Of A Down-Spiders
Alejandro Sanz - La Fuerza Del Corazón (Video Oficial),Warner Music México,59341295.0,181862.0,8012.0,True,True,93036744.0,Alejandro Sanz-La fuerza del corazón
"Enrique Iglesias - Bailando ft. Descemer Bueno, Gente De Zona (Español)",EnriqueIglesiasVEVO,3328780111.0,10159799.0,272098.0,True,True,686731812.0,Enrique Iglesias-Bailando - Spanish Version
Outkast - Roses (Official HD Video),OutkastVEVO,123823541.0,731057.0,18200.0,True,True,292224239.0,Outkast-Roses
P!nk - Just Give Me A Reason ft. Nate Ruess,PinkVEVO,1518313784.0,6420621.0,166423.0,True,True,995490565.0,P!nk-Just Give Me a Reason (feat. Nate Ruess)
Outkast - B.O.B. (Bombs Over Baghdad) (Official HD Video),OutkastVEVO,22776775.0,188283.0,8091.0,True,True,81911624.0,Outkast-B.O.B. - Bombs Over Baghdad
Usher - Love in This Club (Official Music Video) ft. Young Jeezy,UsherVEVO,220352721.0,798143.0,25149.0,True,True,187484145.0,Usher-Love in This Club (feat. Young Jeezy)
Billy Joel - She's Always a Woman (Audio),billyjoelVEVO,19962540.0,126911.0,4277.0,True,True,249630617.0,Billy Joel-She's Always a Woman
Don Toliver - After Party [Official Music Video],Don Toliver,78483083.0,1082398.0,22200.0,True,True,560791223.0,Don Toliver-After Party
Wild Horses (2009 Mix),The Rolling Stones - Topic,5082767.0,62311.0,194.0,True,True,218360742.0,The Rolling Stones-Wild Horses - 2009 Mix
Kordhell - Live Another Day  | (Official video),Elihu Lerma ,122361.0,3199.0,73.0,False,False,140232062.0,Kordhell-Live Another Day
Deftones - Digital Bath [Official Music Video],Deftones,3807263.0,43899.0,1160.0,True,True,64987410.0,Deftones-Digital Bath
ENHYPEN (엔하이픈) 'ParadoXXX Invasion' Official MV,HYBE LABELS,22177418.0,1051292.0,58256.0,True,True,24913902.0,ENHYPEN-ParadoXXX Invasion
Deva Deva - Brahmāstra | Amitabh B | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit | Amitabh | Jonita,Sony Music India,84218237.0,923122.0,54428.0,True,True,60032339.0,Pritam-Deva Deva
Eden Muñoz - Consejos Gratis (Video Oficial),Eden Muñoz,6622129.0,68729.0,458.0,True,True,13405056.0,Eden Muñoz-Consejos Gratis
Pearl Jam - Daughter (Official Video),PearljamVEVO,6510093.0,47221.0,1311.0,True,True,149027003.0,Pearl Jam-Daughter - Remastered
Coldplay - Fix You (Official Video),Coldplay,566239229.0,2962029.0,114460.0,True,True,1115171056.0,Coldplay-Fix You
"Zé Felipe, @anacastelaoficial e @LuanPereiraLP  - Roça Em Mim (Videoclipe Oficial)",Zé Felipe,104479114.0,816378.0,14893.0,True,True,59858085.0,Ana Castela-Roça Em Mim
Bon Jovi - Always (Official Music Video),BonJoviVEVO,906667845.0,3364863.0,84798.0,True,True,399920066.0,Bon Jovi-Always
U2 - Vertigo (Official Music Video),U2VEVO,65513552.0,222605.0,9964.0,True,True,108148330.0,U2-Vertigo
Nate Dogg - Your wife feat Dr Dre,radoxo,5428329.0,37435.0,692.0,False,False,10372883.0,Nate Dogg-Your Wife (feat. Dr. Dre)
Beyoncé - Run the World (Girls) (Official Video),BeyoncéVEVO,554929045.0,2987341.0,238912.0,True,True,480726300.0,Beyoncé-Run the World (Girls)
Ek Din Aap - HD VIDEO | Shah Rukh Khan & Juhi Chawla | Yes Boss | 90's Romantic Hindi Songs,Ishtar Music,6088289.0,81537.0,1921.0,True,True,24127664.0,"Alka Yagnik-Ek Din Aap (From ""Yes Boss"")"
One of These Nights (2013 Remaster),The Eagles - Topic,10570240.0,101408.0,169.0,True,True,196959826.0,Eagles-One of These Nights - 2013 Remaster
"LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal",T-Series,131716526.0,1124402.0,20864.0,True,True,49993575.0,Shreya Ghoshal-Main Agar Kahoon
Whitney Houston - I Have Nothing (Official HD Video),whitneyhoustonVEVO,698467783.0,3439891.0,100036.0,True,True,324899226.0,Whitney Houston-I Have Nothing
Hercules - I wont say im in love (english) HD Quality,vmville,1548721.0,23313.0,0.0,False,False,193227242.0,Disney-I Won't Say (I'm In Love)
Jhené Aiko - While We're Young (Official Video),JheneAikoVEVO,71704464.0,654079.0,15411.0,True,True,223210260.0,Jhené Aiko-While We're Young
SZA - Used (Lyric Video) ft. Don Toliver,SZAVEVO,904204.0,11866.0,131.0,True,True,49105411.0,Don Toliver-Used (feat. Don Toliver)
Vicente Fernández - Acá Entre Nos (En Vivo),vicentefernandezVEVO,94189126.0,270486.0,7087.0,True,True,122063663.0,Vicente Fernández-Acá Entre Nos
Michael Jackson - Billie Jean (Official Video),michaeljacksonVEVO,1300732161.0,9523245.0,508425.0,True,True,1302677366.0,Michael Jackson-Billie Jean
The Chainsmokers & Coldplay - Something Just Like This (Lyric),ChainsmokersVEVO,2118018686.0,10282499.0,270444.0,True,True,2030825694.0,Coldplay-Something Just Like This
Mariah Carey - Obsessed (Official Music Video),MariahCareyVEVO,204281507.0,1613939.0,116298.0,True,True,231493779.0,Mariah Carey-Obsessed
"Koi Mil Gaya Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol, Rani|Udit Narayan",SonyMusicIndiaVEVO,101644938.0,559577.0,17906.0,True,True,20874234.0,Alka Yagnik-Koi Mil Gaya
"Omar Montes, Farruko - Patio de la Cárcel (Tangos - Official Video)",OmarMontesVEVO,10487689.0,86026.0,1945.0,True,True,13182610.0,Farruko-Patio de la Cárcel - Tangos
MGMT - Weekend Wars,wayoverindub,8730516.0,27643.0,1810.0,False,False,46573173.0,MGMT-Weekend Wars
PARADA LOUCA (VAI BEBÊ ME PEDE PRA FAZER) - MARI FERNANDEZ & MARCYNHO SENSAÇÃO (CLIPE OFICIAL),Mari Fernandez,186825527.0,998025.0,9359.0,False,True,159151416.0,Mari Fernandez-Parada Louca
Ludovico Einaudi - Temple White (Performance Video),LudovicoEinaudiVEVO,768901.0,13389.0,445.0,True,True,12822980.0,Ludovico Einaudi-Temple White
Oscar Maydon - Kilos De H [En Vivo],Rancho Humilde,2095701.0,28803.0,518.0,True,True,5840280.0,Oscar Maydon-Kilos De H
Slipknot - Snuff [OFFICIAL VIDEO] [HD],Slipknot,151293970.0,1215219.0,48701.0,True,True,265277606.0,Slipknot-Snuff
"DVRST, Scarlxrd - Always Want Me",DVRST,307193.0,18245.0,1078.0,False,True,4991855.0,DVRST-Always Want Me
"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",BlackEyedPeasVEVO,662529115.0,5488829.0,222922.0,True,True,453923193.0,Black Eyed Peas-GIRL LIKE ME
d4vd - Separate (Official Audio),d4vd,132466.0,4259.0,124.0,False,True,4051032.0,d4vd-Separate
"Pink Floyd - Another Brick In The Wall, Part Two (Official Music Video)",Pink Floyd,42252469.0,405995.0,7172.0,True,True,,"Pink Floyd-Another Brick in the Wall, Pt. 2"
The Black Eyed Peas - I Gotta Feeling (Official Music Video),BlackEyedPeasVEVO,638267058.0,3670416.0,131565.0,True,True,1001227038.0,Black Eyed Peas-I Gotta Feeling
KORDHELL -  FATALITY (MUSIC VIDEO),KORDHELL,348332.0,10152.0,348.0,False,True,12546039.0,Kordhell-FATALITY
Madonna - La Isla Bonita (Official Video),Madonna,685767514.0,2960387.0,81481.0,True,True,257732847.0,Madonna-La Isla Bonita
Metallica - One (Official Music Video) [Remastered in HD],"No Music, No Life !",524.0,18.0,1.0,False,False,,Metallica-One (Remastered)
Ziggy Stardust (2012 Remaster),David Bowie - Topic,5426092.0,87437.0,330.0,True,True,119712975.0,David Bowie-Ziggy Stardust - 2012 Remaster
Mari Fernandez - SÓ DE IMAGINAR feat. Zé Vaqueiro (DVD Ao Vivo em Fortaleza),Mari Fernandez,80927736.0,386094.0,3029.0,False,True,31700063.0,Mari Fernandez-Só de Imaginar - Ao Vivo
"Bruno Mars, Anderson .Paak, Silk Sonic - Fly As Me [Music Video]",guardi,1291509.0,15378.0,393.0,False,False,60785922.0,Silk Sonic-Fly As Me
"Y, ¿Si Fuera Ella? (Official Video)",AlejandroSanzVEVO,44480443.0,352972.0,7956.0,True,True,179230151.0,"Juanes-Y, ¿Si Fuera Ella? - + Es +"
Kanye West - Violent Crimes (Music Video),Ray Moore Jr.,343239.0,10149.0,398.0,False,False,335460654.0,Kanye West-Violent Crimes
Michael Jackson - Don’t Stop 'Til You Get Enough (Official Video),michaeljacksonVEVO,349102050.0,2254295.0,89160.0,True,True,389644450.0,Michael Jackson-Don't Stop 'Til You Get Enough
Enrique Iglesias - Experiencia Religiosa,Enrique Iglesias,73403305.0,234999.0,8870.0,False,True,80835238.0,Enrique Iglesias-Experiencia Religiosa
P!nk - Raise Your Glass (Official Video),PinkVEVO,237232986.0,1026177.0,47667.0,True,True,502735560.0,P!nk-Raise Your Glass
Madonna - Like A Prayer (Official Video),Madonna,238938447.0,1163665.0,53658.0,True,True,255119669.0,Madonna-Like a Prayer
Gorillaz - On Melancholy Hill (Official Video),Gorillaz,211754952.0,1788577.0,55229.0,True,True,434663559.0,Gorillaz-On Melancholy Hill
Numb/Encore - Linkin Park ft. Jay Z (Unofficial Music Video),Neil Collins,47752493.0,219401.0,4024.0,False,False,778880225.0,JAY-Z-Numb / Encore
Oscar Maydon x El Chachito - Paradise [Official Video],Rancho Humilde,1051022.0,15990.0,333.0,False,False,2777926.0,Oscar Maydon-Paradise
50 Cent - Just A Lil Bit,50CentVEVO,476133463.0,2523312.0,42075.0,True,True,395155110.0,50 Cent-Just A Lil Bit
Usher - U Got It Bad (Official Video),UsherVEVO,275004902.0,1201965.0,30536.0,True,True,225292543.0,Usher-U Got It Bad
The Rolling Stones - You Can’t Always Get What You Want (Official Video) [4K],ABKCOVEVO,19965898.0,273817.0,9590.0,True,True,149203954.0,The Rolling Stones-You Can't Always Get What You Want
Oscar Maydon - Bye [Official Video],Rancho Humilde,916458.0,20678.0,448.0,False,False,7924445.0,Oscar Maydon-Bye
Green Day - Wake Me Up When September Ends [Official Music Video],Green Day,204329776.0,1636380.0,108818.0,True,True,572329705.0,Green Day-Wake Me up When September Ends
Beauty and the Beast - Be Our Guest [High Quality],disneysongsnet,47339991.0,105691.0,0.0,False,False,117809204.0,Disney-Be Our Guest
Oasis - Live Forever (Official HD Remastered Video),OasisVEVO,41433735.0,209073.0,7626.0,True,True,196083015.0,Oasis-Live Forever - Remastered
Bon Jovi - You Give Love A Bad Name (Official Music Video),BonJoviVEVO,344914092.0,1568340.0,45403.0,True,True,803312398.0,Bon Jovi-You Give Love A Bad Name
"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Bruno Mars,151533203.0,2221660.0,60693.0,True,True,331055439.0,Silk Sonic-Smokin Out The Window
"Jay-Z & Kanye West - No Church In The Wild ft. Frank Ocean, The-Dream",KanyeWestVEVO,106953199.0,826069.0,53502.0,True,True,293182456.0,JAY-Z-No Church In The Wild
@A. R. Rahman - Enna Sona Video|OK Jaanu|Arijit Singh|Shraddha Kapoor|Aditya Roy,SonyMusicIndiaVEVO,77095861.0,622085.0,12320.0,True,True,91092219.0,A.R. Rahman-Enna Sona
,,,,,,,125372275.0,Alejandro Fernández-Canta Corazón
Hoe Cakes- MF DOOM (Music Video),luismarvel,267452.0,8532.0,264.0,False,False,61815510.0,MF DOOM-Hoe Cakes
John Mayer - XO (Official Audio),johnmayerVEVO,17225578.0,100119.0,2527.0,True,True,345333488.0,John Mayer-XO
"Fivio Foreign, Kanye West, Alicia Keys - City of Gods (Official Video)",FivioForeignVEVO,24682355.0,427261.0,19331.0,True,True,94862708.0,Alicia Keys-City of Gods
MF DOOM - Madvillain - Accordion,Stones Throw,12833458.0,147287.0,10693.0,True,True,62923689.0,MF DOOM-Accordion
"DJ Chris no Beat, Luan Pereira, Ana Castela - Juliet e Chapelão (Bota, bota)",DJ Chris no Beat,66973446.0,410820.0,2907.0,True,True,37048885.0,Ana Castela-Juliet E Chapelão (Ao Vivo)
TZ da Coronel - Mirante ft. Borges (Áudio Oficial) #Faixa06,Calli Cartel Records,19203655.0,213186.0,1660.0,True,True,10871661.0,Tz da Coronel-Mirante
Korn - Here to Stay (Official HD Video),KornVEVO,45900065.0,253738.0,11506.0,True,True,,Korn-Here to Stay
Ludacris - Money Maker (Official Music Video) ft. Pharrell,LudacrisVEVO,24992886.0,124414.0,4078.0,True,True,64891481.0,Ludacris-Money Maker
Radiohead - Just,Radiohead,15041854.0,146328.0,6899.0,True,True,88945336.0,Radiohead-Just
,,,,,,,287594.0,Bibi Blocksberg-Kapitel 15: Der Hexenbesenausflug (Folge 146)
The Eagles - Love Will Keep Us Alive,hugo chama,3697011.0,30924.0,761.0,False,False,49573670.0,Eagles-Love Will Keep Us Alive
Metallica: Enter Sandman (Official Music Video),Metallica,573553706.0,2828795.0,81335.0,True,True,,Metallica-Enter Sandman (Remastered)
"A Great Big World, Christina Aguilera - Say Something",AGreatBigWorldVEVO,623214107.0,4473354.0,130521.0,True,True,926130037.0,Christina Aguilera-Say Something
"Gorillaz - New Gold ft. Tame Impala, Bootie Brown (Dom Dolla Remix) (Official Live Video)",Dom Dolla,451996.0,11686.0,241.0,False,True,10666154.0,Gorillaz-New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix
blink-182 - EDGING (Official Video),blink182VEVO,13377823.0,308826.0,23907.0,True,True,23876669.0,blink-182-EDGING
Oasis - Supersonic (Official HD Remastered Video),OasisVEVO,62494588.0,267021.0,11268.0,True,True,120315940.0,Oasis-Supersonic - Remastered
Maná - Mariposa Traicionera (Video Oficial),OficialMana,354928492.0,984598.0,23092.0,True,True,48090397.0,Maná-Mariposa Traicionera
Himno A La Alegría,LaCarboneriaVEVO,3115349.0,58757.0,2337.0,True,True,21257546.0,Alejandro Sanz-Himno A La Alegría
Pearl Jam Black music video,WalkerBoh1702,726340.0,4300.0,359.0,False,False,348404281.0,Pearl Jam-Black
Pink Floyd-Hey You {Music Video},mic floyd,6305982.0,46296.0,1746.0,False,False,,Pink Floyd-Hey You
Christina Aguilera ft Varios Artistas - El Ultimo Adiós,jesus sanchez,8605.0,118.0,7.0,False,False,169769959.0,Christina Aguilera-El Ultimo Adiós - Varios Artistas Version
Sunday Bloody Sunday (Remastered 2008),U2 - Topic,963144.0,19714.0,72.0,True,True,312372765.0,U2-Sunday Bloody Sunday - Remastered 2008
DVRST - REASON TO LIVE,DVRST,5980254.0,95638.0,3119.0,False,True,10622544.0,DVRST-REASON TO LIVE
"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,144690551.0,1327396.0,57072.0,True,True,162685755.0,Black Eyed Peas-DON'T YOU WORRY
Maná & Alejandro Fernández - Mariposa Traicionera (Video Oficial),OficialMana,43753387.0,221624.0,4115.0,True,True,48090397.0,Alejandro Fernández-Mariposa Traicionera
BoyWithUke - Loafers (Official Lyric Video),BoyWithUke,9422983.0,198557.0,6855.0,False,True,37970763.0,BoyWithUke-Loafers
"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",Sony Music India,435786754.0,4077182.0,159031.0,True,True,78684300.0,A.R. Rahman-Param Sundari
The Offspring - Pretty Fly (For A White Guy) (Official Music Video),OffspringVEVO,57233610.0,486900.0,9356.0,True,True,341892169.0,The Offspring-Pretty Fly (For A White Guy)
Vicente Fernández - De Que Manera Te Olvido 1980,jaleons2007,3838898.0,18150.0,477.0,False,False,46521750.0,Vicente Fernández-De Qué Manera Te Olvido
Gorillaz - New Gold ft. Tame Impala & Bootie Brown (Official Visualiser),Gorillaz,8435055.0,282142.0,7399.0,True,True,63063467.0,Gorillaz-New Gold (feat. Tame Impala and Bootie Brown)
KORDHELL - MURDER IN MY MIND,KORDHELL,94534376.0,1512393.0,21094.0,True,True,16657662.0,Kordhell-Murder In My Mind - Slowed + Reverb
"Jack Harlow - WHATS POPPIN feat. Dababy, Tory Lanez, & Lil Wayne [Official Video]",Jack Harlow,256025742.0,2437220.0,70659.0,True,True,638746688.0,"Tory Lanez-WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
Alicia Keys - Un-thinkable (I'm Ready) (Official Video),aliciakeysVEVO,101603754.0,675406.0,29205.0,True,True,94738753.0,Alicia Keys-Un-thinkable (I'm Ready)
Bob Marley - Is This Love,Reggae Life,325433542.0,2096610.0,53613.0,False,False,263155760.0,"Bob Marley & The Wailers-No Woman, No Cry - Live At The Lyceum, London/1975"
Tz da Coronel - Se Você For Embora 💔 (Prod. Langris),Tz da Coronel,6344279.0,150080.0,3084.0,True,True,5282438.0,Tz da Coronel-Se Você For Embora
"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",michaeljacksonVEVO,343328494.0,2121502.0,53821.0,True,True,280500270.0,Michael Jackson-Love Never Felt So Good
Willie Nelson - Roll Me Up and Smoke Me When I Die (Live Version),WillieNelsonVEVO,8726119.0,58292.0,1658.0,True,True,9999321.0,Jack Johnson-Roll Me Up and Smoke Me When I Die - Live
Beyoncé - Drunk in Love (Explicit) ft. JAY Z,BeyoncéVEVO,687031207.0,2906283.0,129479.0,True,True,520085958.0,Beyoncé-Drunk in Love (feat. Jay-Z)
Muse - Hysteria [Official Music Video],Muse,101176337.0,488937.0,15957.0,True,True,201041577.0,Muse-Hysteria
Creedence Clearwater Revival -  Who'll Stop The Rain [Clip Archives] 1969,DiscoBar80,7921737.0,42678.0,1016.0,False,False,151656881.0,Creedence Clearwater Revival-Who'll Stop The Rain
A Whole New World (Remastered 2022),Brad Kane - Topic,14170.0,141.0,0.0,True,True,244111564.0,Disney-A Whole New World - Remastered 2022
"Juanes, Nelly Furtado - Fotografía (Official Music Video)",JuanesVEVO,95611453.0,373586.0,10534.0,True,True,143679291.0,Juanes-Fotografía
"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",BlackEyedPeasVEVO,1021503328.0,6398855.0,130819.0,True,True,869795408.0,Black Eyed Peas-RITMO (Bad Boys For Life)
New Kid in Town (2013 Remaster),The Eagles - Topic,54913481.0,266141.0,3002.0,True,True,112876885.0,Eagles-New Kid in Town - 2013 Remaster
Rosa Linn - Snap - (Official Video),Rosa Linn,10365919.0,176135.0,3708.0,False,True,6854805.0,Rosa Linn-SNAP - Low and Slow
Mariah Carey - We Belong Together (Official Music Video),MariahCareyVEVO,557340303.0,2207817.0,78714.0,True,True,431793600.0,Mariah Carey-We Belong Together
"Reik, Farruko, Camilo - Si Me Dices Que Sí",reikVEVO,129179970.0,897239.0,13226.0,True,True,290126900.0,Farruko-Si Me Dices Que Sí
RUN DMC - Walk This Way (Official HD Video) ft. Aerosmith,RUNDMCVEVO,112158305.0,787792.0,21937.0,True,True,392902327.0,Aerosmith-Walk This Way
"Luis Miguel - ""Hasta Que Me Olvides"" (Vídeo Oficial)",Luis Bibián Oficial,1006758.0,13068.0,1056.0,False,False,303652374.0,Luis Miguel-Hasta Que Me Olvides
Felipe e Murillo ft. Ana Castela - Ô Lá Na Roça (Oficial),Felipe e Murillo,71200382.0,234519.0,1579.0,False,True,27677492.0,Ana Castela-Ô Lá na Roça - Ao Vivo
Muse - Supermassive Black Hole [Official Music Video],Muse,65115769.0,368298.0,26853.0,True,True,407737878.0,Muse-Supermassive Black Hole
Numb/Encore [Live] - Linkin Park & Jay Z,Linkin Park,44436981.0,226771.0,9260.0,True,True,778880225.0,Linkin Park-Numb / Encore
"Ladki Badi Anjani Hai Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol|Kumar Sanu",SonyMusicIndiaVEVO,442248940.0,1498794.0,52274.0,True,True,26340770.0,Alka Yagnik-Ladki Badi Anjani Hai
Aventura - El Malo,Aventura,311731722.0,811256.0,16653.0,True,True,247080907.0,Aventura-El Malo
T-Pain - Booty Wurk (One Cheek At a Time) ft. Joey Galaxy,TPainVEVO,89601251.0,538106.0,11957.0,True,True,116828489.0,T-Pain-Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy)
AC/DC - Back In Black (Official Video),acdcVEVO,915158054.0,5643694.0,134549.0,True,True,1182379398.0,AC/DC-Back In Black
Plan B - Fanática Sensual ft. Nicky Jam (Remix) [Official Audio],Pina Records,126126076.0,465629.0,11030.0,True,True,,Plan B-Fanática Sensual - Remix
BoyWithUke - Prairies (Official Lyric Video),BoyWithUke,10430468.0,192296.0,5356.0,False,True,21156648.0,BoyWithUke-Prairies (with mxmtoon)
"TINI, Alejandro Sanz - Un Beso en Madrid",TiniVEVO,43307047.0,627919.0,77394.0,True,True,79232138.0,Alejandro Sanz-Un Beso en Madrid
Green Day - Holiday/Boulevard Of Broken Dreams (Video),Beto Cruz,168152.0,3045.0,182.0,False,False,352299012.0,Green Day-Holiday / Boulevard of Broken Dreams
Chris Brown - With You (Official Video),ChrisBrownVEVO,595358298.0,2639677.0,96771.0,True,True,327435679.0,Chris Brown-With You
BoyWithUke - Understand,BoyWithUkeVEVO,63409296.0,1241981.0,33086.0,True,True,68781432.0,BoyWithUke-Understand
Eminem - Love The Way You Lie ft. Rihanna,EminemVEVO,2539156924.0,12696568.0,599124.0,True,True,1115478746.0,Eminem-Love The Way You Lie
Alicia Keys - If I Ain't Got You (Official Video),aliciakeysVEVO,288876804.0,2108983.0,32185.0,True,True,776415001.0,Alicia Keys-If I Ain't Got You
PinkPantheress - Boy's a liar (Official Visualiser),Pinkpantheress,2518090.0,68524.0,1066.0,True,True,62129501.0,PinkPantheress-Boy's a liar
Vicente Fernández - Volver Volver,vicentefernandez®,146183529.0,331279.0,10142.0,False,False,98378211.0,"Vicente Fernández-Volver, Volver"
Oasis - Songbird (Official Video),Oasis,10810618.0,50735.0,65.0,True,True,42404903.0,Oasis-Songbird
Notorious Thugs - The Notorious B.I.G. & Bone Thugs and Harmony,WhereClassicHipHopLives,420894.0,6707.0,386.0,False,False,193681748.0,The Notorious B.I.G.-Notorious Thugs - 2014 Remaster
"Full Video: Tum Se Hi | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam",T-Series,65425800.0,605862.0,12977.0,True,True,105143682.0,Pritam-Tum Se Hi
Muse - Psycho [Official Lyric Video],Muse,77060302.0,604210.0,22593.0,True,True,207866342.0,Muse-Psycho
Marc Anthony - Qué Precio Tiene el Cielo (Audio),marcanthonyVEVO,112958999.0,196022.0,3265.0,True,True,124092034.0,Marc Anthony-Qué Precio Tiene el Cielo - Salsa Version
Jay-Z & Kanye West - Ni**as In Paris (Explicit),KanyeWestVEVO,374189685.0,2521768.0,103200.0,True,True,1054470731.0,JAY-Z-Ni**as In Paris
,,,,,,,58728084.0,Hans Zimmer-S.T.A.Y.
METAMORPHOSIS 2 (Sped Up),INTERWORLD - Topic,233479.0,6327.0,35.0,True,True,720994.0,INTERWORLD-METAMORPHOSIS 2 - Sped Up
"Chris Brown, Young Thug - Go Crazy (Official Video)",ChrisBrownVEVO,161055631.0,1813108.0,56309.0,True,True,581510489.0,Chris Brown-Go Crazy
Green Day - When I Come Around [Official Music Video],Green Day,110891049.0,588715.0,22284.0,True,True,373991248.0,Green Day-When I Come Around
"""Kabira Full Song"" Yeh Jawaani Hai Deewani | Pritam | Ranbir Kapoor, Deepika Padukone",T-Series,368043095.0,2156715.0,38383.0,True,True,106694938.0,Pritam-Kabira
DVRST - Close Eyes,DVRST,61435852.0,1268966.0,25086.0,False,True,293016026.0,DVRST-Close Eyes
Nate Dogg - Music and me,radoxo,50038923.0,284168.0,7811.0,False,False,41909680.0,Nate Dogg-Music & Me
"Mera Dil Bhi Kitna Paagal Hai | Saajan | Kumar Sanu, Alka Yagnik | Nadeem-Shravan | Sameer",AniMusic,65590552.0,327137.0,8124.0,False,False,20030923.0,"Alka Yagnik-Mera Dil Bhi Kitna Pagal Hai (From ""Saajan"")"
Ricardo Arjona - Mujeres (Official Video),Ricardo Arjona,8256217.0,66946.0,2418.0,False,True,136529171.0,Ricardo Arjona-Mujeres
Plan B - Por Que Te Demoras?  [Official Audio],Plan B,29402331.0,246058.0,2709.0,True,True,,Plan B-¿por Que Te Demoras?
FALLEN,INTERWORLD - Topic,135273.0,3784.0,20.0,True,True,1935947.0,INTERWORLD-FALLEN
Creedence Clearwater Revival - Have You Ever Seen The Rain (Official),CCRVEVO,299246333.0,2268246.0,33609.0,True,True,975300588.0,Creedence Clearwater Revival-Have You Ever Seen The Rain
Bob Dylan with Johnny Cash - Girl from the North Country (Official Audio),BobDylanVEVO,4139161.0,49336.0,1637.0,True,True,134134207.0,Johnny Cash-Girl from the North Country
